Month,Day,HDD65_mean,HDD65_min,HDD65_max,HDD65_p10,HDD65_p90,CDD65_mean,CDD65_min,CDD65_max,CDD65_p10,CDD65_p90,Tmean_mean,Tmin_mean,Tmax_mean,Samples,DayOfYear
8,30,0.0,0.0,0.0,0.0,0.0,8.890000000000004,0.39000000000000057,14.25,3.665999999999996,14.25,73.89,63.0,84.78,18,242
8,31,0.0,0.0,0.0,0.0,0.0,7.230000000000002,1.7399999999999949,9.570000000000007,4.260000000000002,9.570000000000007,72.23,61.14,83.32,18,243
9,1,0.40666666666666706,0.0,3.6600000000000037,0.0,1.0980000000000036,4.486666666666673,0.0,7.409999999999997,3.2970000000000064,5.520000000000007,69.08,58.18,79.98,18,244
9,2,0.22666666666666735,0.0,2.0400000000000063,0.0,0.6120000000000033,2.2066666666666714,0.0,5.790000000000006,1.407000000000004,3.144000000000008,66.98,54.8,79.16000000000001,18,245
9,3,0.0,0.0,0.0,0.0,0.0,3.8800000000000003,1.289999999999992,4.530000000000001,1.730999999999999,4.530000000000001,68.88,58.22,79.54,18,246
9,4,0.0,0.0,0.0,0.0,0.0,8.229999999999995,2.009999999999991,9.929999999999993,2.3880000000000052,9.929999999999993,73.22999999999999,62.559999999999995,83.89999999999999,18,247
9,5,0.0,0.0,0.0,0.0,0.0,6.539999999999998,2.6400000000000006,7.049999999999997,5.601000000000004,7.049999999999997,71.54,65.66000000000001,77.42,18,248
9,6,0.43333333333332447,0.0,0.960000000000008,0.2939999999999913,0.5819999999999941,0.6133333333333328,0.0,5.519999999999996,0.0,1.6560000000000028,65.18,60.919999999999995,69.44,18,249
9,7,0.19666666666666702,0.0,1.7700000000000031,0.0,0.5310000000000022,2.7066666666666683,0.0,8.400000000000006,1.5960000000000012,4.116000000000007,67.51,59.86,75.16000000000001,18,250
9,8,0.0,0.0,0.0,0.0,0.0,2.1300000000000034,0.30000000000001137,10.469999999999999,0.9300000000000055,3.9810000000000083,67.13000000000001,57.28,76.98,18,251
9,9,0.3166666666666668,0.0,2.8500000000000014,0.0,0.8550000000000024,2.7466666666666635,0.0,15.060000000000002,0.9659999999999971,5.484000000000007,67.43,56.36,78.5,18,252
9,10,0.5566666666666664,0.0,5.009999999999998,0.0,1.503000000000003,5.466666666666659,0.0,14.340000000000003,3.4859999999999935,7.788,69.91,58.22,81.6,18,253
9,11,0.5866666666666668,0.0,5.280000000000001,0.0,1.584000000000004,4.036666666666672,0.0,5.8799999999999955,3.045000000000007,4.8090000000000055,68.45,59.760000000000005,77.14,18,254
9,12,0.0,0.0,0.0,0.0,0.0,4.430000000000002,0.480000000000004,5.340000000000003,1.550999999999995,5.340000000000003,69.43,62.14,76.72,18,255
9,13,0.0,0.0,0.0,0.0,0.0,4.1199999999999966,2.4599999999999937,4.439999999999998,3.2159999999999926,4.439999999999998,69.11999999999999,61.96000000000001,76.28,18,256
9,14,0.0,0.0,0.0,0.0,0.0,2.9499999999999997,0.29999999999999716,10.289999999999992,1.6860000000000004,4.683000000000004,67.94999999999999,58.14,77.76,18,257
9,15,3.8433333333333355,0.0,4.920000000000002,0.105000000000004,4.920000000000002,0.24333333333333307,0.0,2.1899999999999977,0.0,0.6570000000000009,61.400000000000006,51.78,71.02,18,258
9,16,4.899999999999998,0.8700000000000045,5.549999999999997,3.326999999999999,5.549999999999997,0.0,0.0,0.0,0.0,0.0,60.099999999999994,48.7,71.5,18,259
9,17,3.979999999999997,0.060000000000002274,6.359999999999999,2.9579999999999984,4.847999999999998,0.0,0.0,0.0,0.0,0.0,61.02000000000001,50.599999999999994,71.44,18,260
9,18,0.48666666666666614,0.0,4.3799999999999955,0.0,1.3140000000000018,5.086666666666663,0.0,7.140000000000001,3.863999999999998,6.0059999999999985,69.6,60.36,78.83999999999999,18,261
9,19,0.7466666666666666,0.0,6.719999999999999,0.0,2.0160000000000045,6.436666666666667,0.0,7.5,3.8010000000000055,7.5,70.69,62.260000000000005,79.12,18,262
9,20,0.7766666666666661,0.0,6.989999999999995,0.0,2.0970000000000035,3.416666666666673,0.0,8.490000000000009,2.2260000000000053,4.773000000000011,67.64000000000001,58.96,76.32,18,263
9,21,0.2666666666666673,0.0,2.4000000000000057,0.0,0.7200000000000034,1.586666666666673,0.0,7.77000000000001,0.6510000000000049,2.9820000000000126,66.32000000000001,56.080000000000005,76.56,18,264
9,22,1.9133333333333349,0.0,2.3100000000000023,0.7349999999999982,2.3100000000000023,0.6733333333333336,0.0,6.060000000000002,0.0,1.818000000000005,63.760000000000005,53.78,73.74,18,265
9,23,9.216666666666669,0.0,11.850000000000001,0.0,11.850000000000001,1.4366666666666674,0.0,8.129999999999995,0.0,5.799000000000009,57.22,49.52,64.92,18,266
9,24,8.333333333333334,0.0,9.96,3.6960000000000015,9.96,0.5833333333333334,0.0,5.25,0.0,1.5750000000000037,57.25,45.879999999999995,68.62,18,267
9,25,6.0000000000000036,5.3700000000000045,8.340000000000003,5.3700000000000045,8.151000000000002,0.0,0.0,0.0,0.0,0.0,59.0,48.56,69.44,18,268
9,26,2.8499999999999974,0.6899999999999977,11.489999999999995,0.6899999999999977,9.977999999999998,0.0,0.0,0.0,0.0,0.0,62.150000000000006,54.440000000000005,69.86,18,269
9,27,4.003333333333335,0.0,4.560000000000002,2.8770000000000002,4.560000000000002,0.09333333333333371,0.0,0.8400000000000034,0.0,0.2520000000000016,61.089999999999996,53.3,68.88,18,270
9,28,4.740000000000001,1.5900000000000034,5.280000000000001,3.354000000000001,5.280000000000001,0.0,0.0,0.0,0.0,0.0,60.260000000000005,51.28,69.24000000000001,18,271
9,29,6.870000000000001,5.459999999999994,7.170000000000002,5.964000000000003,7.170000000000002,0.0,0.0,0.0,0.0,0.0,58.129999999999995,50.16,66.1,18,272
9,30,10.719999999999997,10.32,10.770000000000003,10.634999999999998,10.769999999999998,0.0,0.0,0.0,0.0,0.0,54.28,46.0,62.559999999999995,18,273
10,1,8.770000000000001,5.549999999999997,10.950000000000003,5.549999999999997,10.950000000000003,0.0,0.0,0.0,0.0,0.0,56.23,48.98,63.47999999999999,18,274
10,2,9.12,6.180000000000007,12.659999999999997,6.180000000000007,12.659999999999997,0.0,0.0,0.0,0.0,0.0,55.88,48.3,63.46,18,275
10,3,9.51,0.23999999999999488,15.090000000000003,0.23999999999999488,15.090000000000003,0.0,0.0,0.0,0.0,0.0,55.489999999999995,48.58,62.400000000000006,18,276
10,4,9.139999999999999,5.640000000000001,11.759999999999998,5.640000000000001,11.759999999999998,0.0,0.0,0.0,0.0,0.0,55.86,49.22,62.5,18,277
10,5,10.049999999999999,6.539999999999999,16.709999999999994,6.539999999999999,16.709999999999994,0.0,0.0,0.0,0.0,0.0,54.95,48.28,61.620000000000005,18,278
10,6,7.48,3.1200000000000045,16.08,3.1200000000000045,16.08,0.0,0.0,0.0,0.0,0.0,57.519999999999996,46.46,68.58,18,279
10,7,3.799999999999997,1.5,7.799999999999997,1.5,7.799999999999997,0.0,0.0,0.0,0.0,0.0,61.20000000000001,49.92,72.48,18,280
10,8,8.389999999999999,1.230000000000004,16.259999999999998,1.230000000000004,16.259999999999998,0.0,0.0,0.0,0.0,0.0,56.61,46.980000000000004,66.24,18,281
10,9,9.31,3.3900000000000006,15.990000000000002,3.3900000000000006,15.990000000000002,0.0,0.0,0.0,0.0,0.0,55.69,47.059999999999995,64.32,18,282
10,10,8.429999999999998,5.730000000000004,10.319999999999993,5.730000000000004,10.319999999999993,0.0,0.0,0.0,0.0,0.0,56.57,48.26,64.88000000000001,18,283
10,11,8.720000000000002,2.0400000000000063,12.120000000000005,2.0400000000000063,12.120000000000005,0.0,0.0,0.0,0.0,0.0,56.28,46.98,65.58,18,284
10,12,7.91,2.9399999999999977,12.57,2.9399999999999977,12.57,0.0,0.0,0.0,0.0,0.0,57.09,47.34,66.84,18,285
10,13,4.710000000000002,1.1400000000000006,11.310000000000002,1.1400000000000006,11.310000000000002,0.0,0.0,0.0,0.0,0.0,60.29,51.5,69.08,18,286
10,14,6.326666666666668,0.0,10.14,0.0,10.14,0.3866666666666687,0.0,1.740000000000009,0.0,1.740000000000009,59.059999999999995,50.78,67.33999999999999,18,287
10,15,7.1966666666666645,0.0,9.599999999999994,0.0,9.599999999999994,0.30666666666666564,0.0,1.3799999999999955,0.0,1.3799999999999955,58.11,49.419999999999995,66.80000000000001,18,288
10,16,8.110000000000003,0.4200000000000017,12.209999999999994,0.4200000000000017,12.209999999999994,0.0,0.0,0.0,0.0,0.0,56.89,49.34,64.44,18,289
10,17,12.079999999999998,8.969999999999999,16.980000000000004,8.969999999999999,16.980000000000004,0.0,0.0,0.0,0.0,0.0,52.92,46.48,59.36,18,290
10,18,16.06,14.64,16.979999999999997,14.64,16.979999999999997,0.0,0.0,0.0,0.0,0.0,48.940000000000005,40.6,57.28,18,291
10,19,18.52,13.11,20.58,13.11,20.58,0.0,0.0,0.0,0.0,0.0,46.48,39.72,53.24,18,292
10,20,14.110000000000001,4.020000000000003,17.61,4.020000000000003,17.61,0.0,0.0,0.0,0.0,0.0,50.89,42.48,59.29999999999999,18,293
10,21,12.229999999999999,2.5799999999999983,17.25,2.5799999999999983,17.25,0.0,0.0,0.0,0.0,0.0,52.77,43.74,61.800000000000004,18,294
10,22,11.919999999999998,5.100000000000001,18.599999999999994,5.100000000000001,18.599999999999994,0.0,0.0,0.0,0.0,0.0,53.080000000000005,44.5,61.660000000000004,18,295
10,23,14.25,11.04,19.769999999999996,11.04,19.769999999999996,0.0,0.0,0.0,0.0,0.0,50.75,43.88,57.620000000000005,18,296
10,24,13.850000000000005,8.430000000000007,19.230000000000004,8.430000000000007,19.230000000000004,0.0,0.0,0.0,0.0,0.0,51.15,45.64,56.66,18,297
10,25,7.169999999999997,0.9599999999999937,17.07,0.9599999999999937,17.07,0.0,0.0,0.0,0.0,0.0,57.830000000000005,49.48,66.18,18,298
10,26,7.513333333333332,0.0,16.439999999999998,0.0,16.439999999999998,0.4133333333333364,0.0,0.9300000000000068,0.0,0.9300000000000068,57.900000000000006,50.44,65.36,18,299
10,27,13.17,11.219999999999999,15.090000000000003,11.219999999999999,15.090000000000003,0.0,0.0,0.0,0.0,0.0,51.830000000000005,44.760000000000005,58.900000000000006,18,300
10,28,18.259999999999998,16.259999999999998,19.5,16.259999999999998,19.5,0.0,0.0,0.0,0.0,0.0,46.74,38.440000000000005,55.04,18,301
10,29,17.470000000000002,17.07,18.510000000000005,17.07,18.510000000000005,0.0,0.0,0.0,0.0,0.0,47.53,37.3,57.760000000000005,18,302
10,30,13.250000000000002,9.239999999999995,16.980000000000004,9.239999999999995,16.980000000000004,0.0,0.0,0.0,0.0,0.0,51.75,42.06,61.440000000000005,18,303
10,31,11.619999999999997,9.599999999999994,14.549999999999997,9.599999999999994,14.549999999999997,0.0,0.0,0.0,0.0,0.0,53.38,42.32,64.44,18,304
11,1,22.519999999999996,19.5,23.459999999999994,19.5,23.459999999999994,0.0,0.0,0.0,0.0,0.0,42.480000000000004,37.620000000000005,47.34,18,305
11,2,20.17,2.3999999999999986,25.980000000000004,2.3999999999999986,25.980000000000004,0.0,0.0,0.0,0.0,0.0,44.83,39.14,50.52,18,306
11,3,17.86,7.349999999999994,21.39,7.349999999999994,21.39,0.0,0.0,0.0,0.0,0.0,47.14,37.32,56.96,18,307
11,4,15.860000000000001,13.649999999999999,24.0,13.649999999999999,20.094000000000005,0.0,0.0,0.0,0.0,0.0,49.14,39.18,59.099999999999994,18,308
11,5,13.58,11.579999999999998,26.160000000000004,11.579999999999998,17.15100000000001,0.0,0.0,0.0,0.0,0.0,51.42,43.86,58.97999999999999,18,309
11,6,16.77,9.780000000000001,23.009999999999998,9.780000000000001,19.545000000000005,0.0,0.0,0.0,0.0,0.0,48.23,43.48,52.98,18,310
11,7,22.689999999999998,17.97,24.090000000000003,21.497999999999998,24.090000000000003,0.0,0.0,0.0,0.0,0.0,42.31,35.400000000000006,49.22,18,311
11,8,24.96,10.86,27.240000000000002,20.877000000000002,27.240000000000002,0.0,0.0,0.0,0.0,0.0,40.04,31.439999999999998,48.64,18,312
11,9,18.289999999999996,10.409999999999997,24.54,15.386999999999997,24.54,0.0,0.0,0.0,0.0,0.0,46.71000000000001,38.36,55.059999999999995,18,313
11,10,19.61,12.21,29.58,15.926999999999998,29.58,0.0,0.0,0.0,0.0,0.0,45.39000000000001,34.739999999999995,56.04,18,314
11,11,19.689999999999998,13.739999999999995,35.79,13.739999999999995,35.79,0.0,0.0,0.0,0.0,0.0,45.31,36.12,54.5,18,315
11,12,18.059999999999995,14.189999999999998,27.33,14.189999999999998,27.33,0.0,0.0,0.0,0.0,0.0,46.940000000000005,36.54,57.339999999999996,18,316
11,13,24.69,17.07,28.950000000000003,22.299,28.950000000000003,0.0,0.0,0.0,0.0,0.0,40.31,32.28,48.34,18,317
11,14,27.39,9.329999999999998,30.119999999999997,22.560000000000006,30.119999999999997,0.0,0.0,0.0,0.0,0.0,37.61,32.12,43.099999999999994,18,318
11,15,28.940000000000005,8.159999999999997,32.910000000000004,21.642000000000003,32.910000000000004,0.0,0.0,0.0,0.0,0.0,36.059999999999995,29.220000000000002,42.9,18,319
11,16,24.75,12.75,28.770000000000003,16.908,28.770000000000003,0.0,0.0,0.0,0.0,0.0,40.25,34.46,46.04,18,320
11,17,23.400000000000002,20.85,31.47,20.85,31.47,0.0,0.0,0.0,0.0,0.0,41.599999999999994,33.580000000000005,49.62,18,321
11,18,32.18,26.519999999999996,34.8,26.519999999999996,34.8,0.0,0.0,0.0,0.0,0.0,32.82,23.880000000000003,41.76,18,322
11,19,32.22,18.959999999999994,37.68,18.959999999999994,37.68,0.0,0.0,0.0,0.0,0.0,32.78,25.48,40.08,18,323
11,20,28.17,12.75,30.57,23.901000000000003,30.57,0.0,0.0,0.0,0.0,0.0,36.830000000000005,29.48,44.18,18,324
11,21,32.29,21.480000000000004,37.68,21.480000000000004,37.68,0.0,0.0,0.0,0.0,0.0,32.71,26.14,39.28,18,325
11,22,31.09,21.840000000000003,35.25,21.840000000000003,35.25,0.0,0.0,0.0,0.0,0.0,33.91,25.14,42.68,18,326
11,23,23.649999999999995,21.209999999999994,31.200000000000003,21.209999999999994,31.200000000000003,0.0,0.0,0.0,0.0,0.0,41.35,33.04,49.66,18,327
11,24,17.01,11.490000000000002,28.319999999999993,11.490000000000002,28.319999999999993,0.0,0.0,0.0,0.0,0.0,47.99,39.84,56.14,18,328
11,25,18.019999999999996,16.799999999999997,21.119999999999997,16.799999999999997,21.119999999999997,0.0,0.0,0.0,0.0,0.0,46.980000000000004,38.84,55.120000000000005,18,329
11,26,27.22,15.719999999999999,29.04,23.973,29.04,0.0,0.0,0.0,0.0,0.0,37.78,32.36,43.2,18,330
11,27,32.940000000000005,15.36,36.96,25.377000000000002,36.96,0.0,0.0,0.0,0.0,0.0,32.059999999999995,25.82,38.3,18,331
11,28,36.51,10.230000000000004,42.72,24.783,42.72,0.0,0.0,0.0,0.0,0.0,28.490000000000002,19.839999999999996,37.14,18,332
11,29,33.980000000000004,9.060000000000002,42.81,16.683000000000003,42.81,0.0,0.0,0.0,0.0,0.0,31.019999999999996,21.32,40.72,18,333
11,30,23.040000000000003,16.980000000000004,30.93,16.980000000000004,30.93,0.0,0.0,0.0,0.0,0.0,41.96,31.759999999999998,52.16,18,334
12,1,25.799999999999997,17.519999999999996,37.41,17.519999999999996,37.41,0.0,0.0,0.0,0.0,0.0,39.2,30.82,47.580000000000005,18,335
12,2,34.03,29.04,40.379999999999995,29.04,40.379999999999995,0.0,0.0,0.0,0.0,0.0,30.970000000000002,25.68,36.260000000000005,18,336
12,3,34.76,27.6,42.36,27.726000000000003,42.36,0.0,0.0,0.0,0.0,0.0,30.240000000000002,23.56,36.919999999999995,18,337
12,4,29.900000000000002,19.14,37.86,19.14,37.86,0.0,0.0,0.0,0.0,0.0,35.099999999999994,27.099999999999998,43.099999999999994,18,338
12,5,31.560000000000002,17.07,40.74,23.748,40.74,0.0,0.0,0.0,0.0,0.0,33.44,28.540000000000003,38.34,18,339
12,6,33.29,21.659999999999997,36.24,29.661000000000005,36.24,0.0,0.0,0.0,0.0,0.0,31.709999999999997,25.86,37.56,18,340
12,7,37.13,28.409999999999997,41.28,32.882999999999996,41.28,0.0,0.0,0.0,0.0,0.0,27.869999999999997,22.58,33.16,18,341
12,8,37.669999999999995,33.81,39.57,36.077999999999996,39.57,0.0,0.0,0.0,0.0,0.0,27.33,21.38,33.28,18,342
12,9,33.28,21.299999999999997,38.4,21.299999999999997,38.4,0.0,0.0,0.0,0.0,0.0,31.720000000000002,24.32,39.120000000000005,18,343
12,10,27.95,18.6,35.25,18.6,31.911,0.0,0.0,0.0,0.0,0.0,37.05,30.299999999999997,43.800000000000004,18,344
12,11,27.08,21.57,34.17,21.57,34.17,0.0,0.0,0.0,0.0,0.0,37.919999999999995,30.219999999999995,45.620000000000005,18,345
12,12,30.61,23.009999999999998,38.58,23.009999999999998,38.58,0.0,0.0,0.0,0.0,0.0,34.39,28.02,40.760000000000005,18,346
12,13,30.68,20.939999999999998,43.89,20.939999999999998,39.354000000000006,0.0,0.0,0.0,0.0,0.0,34.32,27.72,40.919999999999995,18,347
12,14,31.040000000000003,17.25,44.16,17.25,37.797000000000004,0.0,0.0,0.0,0.0,0.0,33.96,28.0,39.919999999999995,18,348
12,15,34.330000000000005,28.950000000000003,45.78,28.950000000000003,38.85000000000001,0.0,0.0,0.0,0.0,0.0,30.669999999999998,24.6,36.739999999999995,18,349
12,16,36.989999999999995,34.62,40.02,34.62,40.02,0.0,0.0,0.0,0.0,0.0,28.01,22.2,33.82,18,350
12,17,34.53,23.909999999999997,41.82,23.909999999999997,41.568,0.0,0.0,0.0,0.0,0.0,30.470000000000002,23.6,37.34,18,351
12,18,38.87,33.0,45.69,33.0,45.69,0.0,0.0,0.0,0.0,0.0,26.130000000000003,19.62,32.64,18,352
12,19,41.260000000000005,25.89,49.56,32.25300000000001,49.56,0.0,0.0,0.0,0.0,0.0,23.74,16.16,31.32,18,353
12,20,37.41,32.64,45.870000000000005,34.467,45.870000000000005,0.0,0.0,0.0,0.0,0.0,27.589999999999996,21.32,33.86,18,354
12,21,36.919999999999995,31.83,43.44,31.83,43.44,0.0,0.0,0.0,0.0,0.0,28.080000000000002,22.119999999999997,34.04,18,355
12,22,32.38,30.119999999999997,36.24,30.119999999999997,36.24,0.0,0.0,0.0,0.0,0.0,32.62,26.32,38.92,18,356
12,23,28.23,22.29,33.81,22.29,33.81,0.0,0.0,0.0,0.0,0.0,36.77,29.82,43.72,18,357
12,24,22.5,15.899999999999999,32.73,15.899999999999999,32.163000000000004,0.0,0.0,0.0,0.0,0.0,42.5,35.2,49.8,18,358
12,25,27.1,20.67,35.97,20.67,33.828,0.0,0.0,0.0,0.0,0.0,37.900000000000006,28.599999999999998,47.2,18,359
12,26,34.82,29.85,43.8,29.85,39.768,0.0,0.0,0.0,0.0,0.0,30.18,25.98,34.38,18,360
12,27,32.76,26.159999999999997,50.19,26.159999999999997,39.54300000000001,0.0,0.0,0.0,0.0,0.0,32.24,24.880000000000003,39.599999999999994,18,361
12,28,31.32,27.060000000000002,57.57,27.060000000000002,37.66200000000002,0.0,0.0,0.0,0.0,0.0,33.68,25.040000000000003,42.32,18,362
12,29,34.56,26.79,55.86,26.79,42.567000000000014,0.0,0.0,0.0,0.0,0.0,30.440000000000005,23.76,37.120000000000005,18,363
12,30,32.25,23.82,52.53,23.82,39.86700000000001,0.0,0.0,0.0,0.0,0.0,32.75,26.939999999999998,38.56,18,364
12,31,33.419999999999995,30.03,48.03,30.155999999999995,38.01300000000001,0.0,0.0,0.0,0.0,0.0,31.580000000000002,23.8,39.36,18,365
