# HA energy export  date=2026-09-01  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum) | UTILITY(SDR; independent meters, NOT part of the SEM partition)
# utility units: sensor.gas_meter_volume=ft3  sensor.water_meter_volume=gal  sensor.electric_meter_energy=kWh   TOTAL row is per-column units, not all kWh
# gas therms=0.2884 at btu=1030.0 pf=1.0  sem_vs_util=0.47%
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption,sensor.gas_meter_volume,sensor.water_meter_volume,sensor.electric_meter_energy
10:00,0.436,0.0,0.041,0.048,0.128,0.012,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.01,0.012,0.073,0.007,0.007,2.0,0.7,0.43
11:00,0.315,0.0,0.041,0.064,0.129,0.015,0.01,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.012,0.075,0.008,0.009,0.0,1.5,0.31
12:00,0.32,0.0,0.041,0.066,0.128,0.016,0.01,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.012,0.074,0.007,0.011,0.0,0.0,0.32
13:00,0.305,0.0,0.04,0.043,0.118,0.013,0.01,0.0,0.001,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.013,0.012,0.063,0.008,0.007,0.0,4.0,0.31
14:00,0.523,0.0,0.041,0.115,0.113,0.012,0.011,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.135,0.024,0.012,0.058,0.008,0.007,4.0,2.4,0.52
15:00,0.623,0.0,0.041,0.116,0.377,0.013,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.015,0.012,0.074,0.122,0.008,2.0,1.8,0.62
16:00,0.73,0.0,0.041,0.113,0.462,0.013,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.012,0.073,0.175,0.007,2.0,6.1,0.71
17:00,1.293,0.554,0.222,0.107,0.133,0.014,0.049,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.126,0.017,0.012,0.073,0.007,0.008,6.0,23.8,1.3
18:00,0.323,0.0,0.041,0.099,0.093,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.012,0.041,0.008,0.007,2.0,0.1,0.32
19:00,0.307,0.0,0.041,0.085,0.088,0.024,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.009,0.012,0.033,0.007,0.007,0.0,0.1,0.3
20:00,0.466,0.0,0.041,0.038,0.1,0.081,0.01,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.124,0.009,0.012,0.046,0.008,0.055,0.0,2.2,0.46
21:00,1.116,0.558,0.228,0.063,0.128,0.034,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.01,0.012,0.064,0.008,0.024,2.0,3.7,1.12
22:00,0.829,0.296,0.141,0.047,0.12,0.013,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127,0.009,0.012,0.073,0.0,0.008,0.0,0.0,0.82
23:00,0.615,0.252,0.128,0.065,0.074,0.013,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.012,0.032,0.0,0.007,0.0,2.7,0.61
TOTAL,12.529,2.248,1.719,1.867,2.77,0.534,0.458,0.0,0.266,0.0,0.117,0.059,0.0,0.0,0.0,0.016,0.921,0.283,0.286,1.013,0.373,0.329,28.0,68.6,12.47
