# HA energy export  date=2026-08-23  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum) | UTILITY(SDR; independent meters, NOT part of the SEM partition)
# utility units: sensor.gas_meter_volume=ft3  sensor.water_meter_volume=gal  sensor.electric_meter_energy=kWh   TOTAL row is per-column units, not all kWh
# gas therms=0.3914 at btu=1030.0 pf=1.0  sem_vs_util=0.45%
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption,sensor.gas_meter_volume,sensor.water_meter_volume,sensor.electric_meter_energy
10:00,0.552,0.0,0.043,0.102,0.119,0.013,0.012,0.102,0.003,0.0,0.041,0.045,0.0,0.0,0.0,0.0,0.0,0.013,0.011,0.066,0.007,0.007,2.0,5.0,0.56
11:00,0.418,0.0,0.043,0.109,0.155,0.017,0.01,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.01,0.009,0.011,0.075,0.008,0.012,0.0,1.9,0.4
12:00,0.483,0.0,0.043,0.089,0.145,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121,0.009,0.011,0.072,0.007,0.008,2.0,2.9,0.48
13:00,0.466,0.0,0.043,0.065,0.128,0.03,0.011,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.012,0.071,0.008,0.023,2.0,5.4,0.44
14:00,0.454,0.0,0.043,0.113,0.072,0.093,0.01,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.011,0.026,0.007,0.085,4.0,1.0,0.48
15:00,0.415,0.0,0.042,0.105,0.108,0.05,0.01,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.023,0.011,0.062,0.008,0.042,2.0,3.3,0.4
16:00,2.026,1.2,0.386,0.111,0.118,0.022,0.009,0.008,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.1,0.01,0.011,0.072,0.007,0.007,2.0,0.2,2.03
17:00,1.858,0.888,0.303,0.119,0.14,0.092,0.01,0.11,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.078,0.021,0.011,0.089,0.008,0.051,6.0,6.0,1.86
18:00,0.732,0.0,0.042,0.103,0.126,0.131,0.01,0.084,0.0,0.0,0.072,0.042,0.0,0.0,0.0,0.0,0.055,0.023,0.011,0.079,0.008,0.088,8.0,5.0,0.73
19:00,0.494,0.0,0.043,0.121,0.128,0.128,0.01,0.002,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.009,0.012,0.077,0.007,0.077,0.0,3.4,0.47
20:00,1.632,0.806,0.284,0.109,0.104,0.127,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127,0.009,0.011,0.05,0.008,0.076,0.0,2.9,1.65
21:00,1.638,0.664,0.249,0.114,0.138,0.058,0.039,0.0,0.0,0.304,0.0,0.002,0.0,0.0,0.0,0.001,0.0,0.012,0.011,0.079,0.008,0.033,2.0,5.9,1.62
22:00,1.326,0.498,0.19,0.102,0.101,0.013,0.013,0.0,0.0,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.05,0.007,0.008,2.0,4.9,1.33
23:00,0.611,0.196,0.106,0.057,0.045,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.008,0.011,0.0,0.007,0.007,0.0,0.2,0.61
TOTAL,16.635,4.252,2.289,2.008,2.282,1.044,0.406,0.501,0.252,0.649,0.231,0.191,0.0,0.0,0.0,0.001,1.022,0.296,0.265,1.04,0.18,0.688,38.0,68.2,16.56
