# HA energy export  date=2026-08-24  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum) | UTILITY(SDR; independent meters, NOT part of the SEM partition)
# utility units: sensor.gas_meter_volume=ft3  sensor.water_meter_volume=gal  sensor.electric_meter_energy=kWh   TOTAL row is per-column units, not all kWh
# gas therms=0.3296 at btu=1030.0 pf=1.0  sem_vs_util=0.37%
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption,sensor.gas_meter_volume,sensor.water_meter_volume,sensor.electric_meter_energy
10:00,0.883,0.326,0.137,0.067,0.128,0.013,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097,0.001,0.0,0.011,0.011,0.08,0.008,0.007,4.0,35.5,0.88
11:00,0.721,0.316,0.137,0.049,0.133,0.018,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.088,0.007,0.013,0.0,1.5,0.72
12:00,3.336,0.0,0.042,0.108,0.115,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.979,0.0,0.002,0.0,0.01,0.012,0.069,0.007,0.007,2.0,2.8,3.31
13:00,0.951,0.16,0.089,0.11,0.123,0.013,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.0,0.0,0.13,0.01,0.011,0.077,0.008,0.008,0.0,2.8,0.92
14:00,1.439,0.748,0.26,0.105,0.111,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.011,0.065,0.007,0.007,2.0,1.4,1.46
15:00,1.646,0.872,0.299,0.098,0.117,0.013,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.016,0.011,0.07,0.008,0.007,2.0,0.1,1.64
16:00,1.706,0.924,0.313,0.082,0.117,0.013,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.014,0.011,0.072,0.007,0.008,6.0,25.2,1.71
17:00,1.069,0.512,0.189,0.068,0.127,0.033,0.011,0.035,0.0,0.0,0.0,0.014,0.001,0.0,0.0,0.003,0.0,0.02,0.012,0.081,0.007,0.023,4.0,3.2,1.04
18:00,1.576,0.604,0.229,0.235,0.117,0.121,0.01,0.147,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.024,0.011,0.071,0.008,0.095,4.0,2.6,1.61
19:00,0.645,0.0,0.041,0.125,0.131,0.118,0.009,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.125,0.01,0.011,0.08,0.007,0.084,2.0,3.3,0.64
20:00,0.464,0.006,0.041,0.12,0.115,0.112,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.011,0.062,0.008,0.075,0.0,1.7,0.45
21:00,1.376,0.71,0.274,0.116,0.132,0.042,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.009,0.012,0.076,0.008,0.027,0.0,5.5,1.38
22:00,1.37,0.652,0.244,0.123,0.108,0.013,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.009,0.011,0.056,0.007,0.008,0.0,2.6,1.36
23:00,0.292,0.0,0.041,0.117,0.044,0.013,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.011,0.0,0.007,0.007,0.0,0.1,0.29
TOTAL,22.512,7.034,3.119,2.136,2.267,0.765,0.386,0.182,0.235,0.0,0.203,0.089,0.001,3.235,0.097,0.008,0.908,0.286,0.267,1.141,0.178,0.537,32.0,219.4,22.43
