# HA energy export  date=2026-08-30  tz=America/New_York  rate=$0.29/kWh  hours=24
# groups: SEM_WHOLE | SEM_BRANCHES(partition) | KASA_STANDALONE(in Other) | KASA_SUBMETERED(subset of a SEM ckt; do NOT sum) | UTILITY(SDR; independent meters, NOT part of the SEM partition)
# utility units: sensor.gas_meter_volume=ft3  sensor.water_meter_volume=gal  sensor.electric_meter_energy=kWh   TOTAL row is per-column units, not all kWh
# gas therms=0.4326 at btu=1030.0 pf=1.0  sem_vs_util=0.47%
hour,sensor.sem_whole_home_energy,sensor.sem_ac_energy,sensor.sem_furnace_energy,sensor.sem_fridge_energy,sensor.sem_bedroom_office_energy,sensor.sem_family_room_energy,sensor.sem_master_suite_energy,sensor.sem_counter_1_energy,sensor.sem_counter_2_energy,sensor.sem_dishwasher_disposal_energy,sensor.sem_microwave_energy,sensor.sem_dining_kitchen_lights_energy,sensor.sem_garage_energy,sensor.sem_dryer_energy,sensor.sem_washer_energy,sensor.sem_laundry_bedroom_energy,sensor.dehumidifier_energy,sensor.hwh_today_s_consumption,sensor.basement_router_today_s_consumption,sensor.computer_outlet_today_s_consumption,sensor.tv_room_today_s_consumption,sensor.living_room_tv_sonos_homatics_today_s_consumption,sensor.gas_meter_volume,sensor.water_meter_volume,sensor.electric_meter_energy
10:00,0.337,0.0,0.04,0.077,0.127,0.013,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.011,0.08,0.008,0.008,2.0,6.4,0.33
11:00,0.293,0.0,0.041,0.049,0.117,0.018,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.012,0.069,0.007,0.012,0.0,2.8,0.29
12:00,0.415,0.0,0.041,0.066,0.087,0.013,0.011,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.109,0.011,0.011,0.04,0.008,0.008,2.0,2.2,0.41
13:00,0.319,0.0,0.041,0.101,0.082,0.013,0.01,0.0,0.001,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.034,0.007,0.007,0.0,4.1,0.32
14:00,1.972,0.92,0.295,0.114,0.081,0.02,0.01,0.12,0.004,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.058,0.032,0.011,0.034,0.008,0.007,10.0,8.5,1.92
15:00,0.824,0.19,0.096,0.108,0.084,0.022,0.01,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.017,0.011,0.037,0.008,0.008,2.0,0.7,0.87
16:00,1.387,0.726,0.255,0.097,0.119,0.023,0.054,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.013,0.012,0.071,0.008,0.007,8.0,23.2,1.38
17:00,1.634,0.778,0.268,0.098,0.287,0.024,0.01,0.008,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.097,0.014,0.011,0.077,0.168,0.008,2.0,0.1,1.64
18:00,1.352,0.626,0.231,0.097,0.106,0.128,0.009,0.011,0.0,0.0,0.027,0.038,0.0,0.0,0.0,0.0,0.0,0.027,0.011,0.058,0.008,0.093,6.0,4.9,1.36
19:00,0.631,0.0,0.041,0.122,0.129,0.137,0.01,0.015,0.0,0.0,0.0,0.005,0.002,0.0,0.0,0.0,0.112,0.009,0.012,0.072,0.007,0.082,0.0,0.8,0.62
20:00,1.244,0.6,0.217,0.115,0.104,0.119,0.01,0.002,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.05,0.008,0.077,2.0,4.2,1.24
21:00,1.78,0.724,0.256,0.121,0.123,0.019,0.038,0.0,0.0,0.426,0.0,0.002,0.0,0.0,0.0,0.002,0.0,0.01,0.011,0.063,0.008,0.011,0.0,8.9,1.78
22:00,1.636,0.752,0.272,0.121,0.08,0.013,0.012,0.0,0.0,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.011,0.011,0.035,0.0,0.007,2.0,4.7,1.63
23:00,0.283,0.0,0.04,0.12,0.04,0.012,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.011,0.0,0.0,0.007,0.0,0.0,0.28
TOTAL,17.572,5.316,2.542,2.014,2.145,0.809,0.439,0.176,0.251,0.637,0.21,0.122,0.002,0.0,0.0,0.002,0.885,0.307,0.268,0.909,0.253,0.521,42.0,90.3,17.49
